paralog_pair,gene_A,gene_B,n_cell_lines_scored,scored_in_PC9,scored_in_HeLa,prediction_PC9,prediction_HeLa
OR2B3_OR2B6,OR2B3,OR2B6,2,TRUE,TRUE,0.018818755,0.065977275
OR2B6_OR2B11,OR2B6,OR2B11,2,TRUE,TRUE,0.008255537,0.013349422
OR2C1_OR2C3,OR2C1,OR2C3,2,TRUE,TRUE,0.011243553,0.023916926
OR2C1_OR2G2,OR2C1,OR2G2,2,TRUE,TRUE,0.009598348,0.025712334
OR2C1_OR2G3,OR2C1,OR2G3,2,TRUE,TRUE,0.009331696,0.021002522
OR2C1_OR2G6,OR2C1,OR2G6,2,TRUE,TRUE,0.011229758,0.021233147
OR2C1_OR2J1,OR2C1,OR2J1,2,TRUE,TRUE,0.024002422,0.027779885
OR2C1_OR2J2,OR2C1,OR2J2,2,TRUE,TRUE,0.0216019,0.021904821
OR2C1_OR2J3,OR2C1,OR2J3,2,TRUE,TRUE,0.014494061,0.021580996
OR2C1_OR2W1,OR2C1,OR2W1,2,TRUE,TRUE,0.00867359,0.008328319
OR2C1_OR2W3,OR2C1,OR2W3,2,TRUE,TRUE,0.001005886,0.006442205
OR2C1_OR2Y1,OR2C1,OR2Y1,2,TRUE,TRUE,0.011867348,0.038042333
OR2C3_OR2G2,OR2C3,OR2G2,2,TRUE,TRUE,0.046530869,0.053607125
OR2C3_OR2G3,OR2C3,OR2G3,2,TRUE,TRUE,0.045546867,0.052304439
OR2C3_OR2G6,OR2C3,OR2G6,2,TRUE,TRUE,0.046792973,0.05016537
OR2C3_OR2J1,OR2C3,OR2J1,2,TRUE,TRUE,0.045844425,0.054693762
OR2C3_OR2J2,OR2C3,OR2J2,2,TRUE,TRUE,0.043083388,0.049931768
OR2C3_OR2J3,OR2C3,OR2J3,2,TRUE,TRUE,0.043077171,0.049479336
OR2C3_OR2W1,OR2C3,OR2W1,2,TRUE,TRUE,0.048492242,0.046344005
OR2C3_OR2W3,OR2C3,OR2W3,2,TRUE,TRUE,4.44E-05,0.002612006
OR2C3_OR2Y1,OR2C3,OR2Y1,2,TRUE,TRUE,0.041847624,0.062935166
OR2D2_OR2D3,OR2D2,OR2D3,2,TRUE,TRUE,0.050627884,0.104693301
OR2D2_OR2F1,OR2D2,OR2F1,2,TRUE,TRUE,0.049490344,0.078547388
OR2D2_OR2F2,OR2D2,OR2F2,2,TRUE,TRUE,0.046336971,0.038981128
OR2D3_OR2F1,OR2D3,OR2F1,2,TRUE,TRUE,0.046949934,0.075569473
OR2D3_OR2F2,OR2D3,OR2F2,2,TRUE,TRUE,0.044242002,0.037390523
OR2F1_OR2F2,OR2F1,OR2F2,2,TRUE,TRUE,0.105702095,0.078140974
OR2G2_OR2G3,OR2G2,OR2G3,2,TRUE,TRUE,0.047397316,0.053034279
OR2G2_OR2G6,OR2G2,OR2G6,2,TRUE,TRUE,0.05271785,0.059687566
OR2G2_OR2J1,OR2G2,OR2J1,2,TRUE,TRUE,0.048057567,0.050254669
OR2G2_OR2J2,OR2G2,OR2J2,2,TRUE,TRUE,0.045939125,0.051463671
OR2G2_OR2J3,OR2G2,OR2J3,2,TRUE,TRUE,0.045939125,0.048777223
OR2G2_OR2W1,OR2G2,OR2W1,2,TRUE,TRUE,0.047280543,0.04270117
OR2G2_OR2W3,OR2G2,OR2W3,2,TRUE,TRUE,0.000492172,0.00557584
OR2G2_OR2Y1,OR2G2,OR2Y1,2,TRUE,TRUE,0.0412932,0.059150044
OR2G3_OR2G6,OR2G3,OR2G6,2,TRUE,TRUE,0.049085379,0.053620476
OR2G3_OR2J1,OR2G3,OR2J1,2,TRUE,TRUE,0.048208941,0.057850104
OR2G3_OR2J2,OR2G3,OR2J2,2,TRUE,TRUE,0.047573924,0.056182761
OR2G3_OR2J3,OR2G3,OR2J3,2,TRUE,TRUE,0.048423886,0.050948482
OR2G3_OR2W1,OR2G3,OR2W1,2,TRUE,TRUE,0.046615683,0.04424648
OR2G3_OR2W3,OR2G3,OR2W3,2,TRUE,TRUE,7.16E-05,0.003572246
OR2G3_OR2Y1,OR2G3,OR2Y1,2,TRUE,TRUE,0.043946192,0.062316272
OR2G6_OR2J1,OR2G6,OR2J1,2,TRUE,TRUE,0.048468452,0.047969218
OR2G6_OR2J2,OR2G6,OR2J2,2,TRUE,TRUE,0.049806718,0.050700814
OR2G6_OR2J3,OR2G6,OR2J3,2,TRUE,TRUE,0.048019763,0.040917829
OR2G6_OR2W1,OR2G6,OR2W1,2,TRUE,TRUE,0.048968479,0.042710412
OR2G6_OR2W3,OR2G6,OR2W3,2,TRUE,TRUE,5.52E-05,0.004433928
OR2G6_OR2Y1,OR2G6,OR2Y1,2,TRUE,TRUE,0.041587722,0.055496562
OR2H1_OR2H2,OR2H1,OR2H2,2,TRUE,TRUE,0.029155949,0.039321024
OR2J1_OR2J2,OR2J1,OR2J2,2,TRUE,TRUE,0.074732341,0.106520168
OR2J1_OR2J3,OR2J1,OR2J3,2,TRUE,TRUE,0.068851516,0.140491351
OR2J1_OR2W1,OR2J1,OR2W1,2,TRUE,TRUE,0.047494717,0.100496709
OR2J1_OR2W3,OR2J1,OR2W3,2,TRUE,TRUE,0.015207008,0.01656213
OR2J1_OR2Y1,OR2J1,OR2Y1,2,TRUE,TRUE,0.04609371,0.099954911
OR2J2_OR2J3,OR2J2,OR2J3,2,TRUE,TRUE,0.062784299,0.070454396
OR2J2_OR2W1,OR2J2,OR2W1,2,TRUE,TRUE,0.04554544,0.055993218
OR2J2_OR2W3,OR2J2,OR2W3,2,TRUE,TRUE,0.001084894,0.00330834
OR2J2_OR2Y1,OR2J2,OR2Y1,2,TRUE,TRUE,0.042055454,0.067501247
OR2J3_OR2W1,OR2J3,OR2W1,2,TRUE,TRUE,0.044990972,0.074285127
OR2J3_OR2W3,OR2J3,OR2W3,2,TRUE,TRUE,6.99E-05,0.002586358
OR2J3_OR2Y1,OR2J3,OR2Y1,2,TRUE,TRUE,0.047541756,0.088336177
OR2K2_OR13C2,OR2K2,OR13C2,2,TRUE,TRUE,0.009783344,0.049783852
OR2K2_OR13C3,OR2K2,OR13C3,2,TRUE,TRUE,0.011077434,0.018286949
OR2K2_OR13C4,OR2K2,OR13C4,2,TRUE,TRUE,0.007660411,0.007751942
OR2K2_OR13C5,OR2K2,OR13C5,2,TRUE,TRUE,0.007660411,0.047425639
OR2K2_OR13C8,OR2K2,OR13C8,2,TRUE,TRUE,0.009492174,0.009103163
OR2K2_OR13C9,OR2K2,OR13C9,2,TRUE,TRUE,0.007679302,0.04528508
OR2K2_OR13D1,OR2K2,OR13D1,2,TRUE,TRUE,0.011081047,0.058396373
OR2K2_OR13F1,OR2K2,OR13F1,2,TRUE,TRUE,0.010252649,0.019918885
OR2K2_OR13J1,OR2K2,OR13J1,2,TRUE,TRUE,0.000618679,0.064505763
OR2K2_OR2S2,OR2K2,OR2S2,2,TRUE,TRUE,0.010042595,0.17697455
OR2L2_OR2L13,OR2L2,OR2L13,2,TRUE,TRUE,0.00652144,0.025607133
OR2L2_OR2L3,OR2L2,OR2L3,1,TRUE,FALSE,0.037405036,
OR2L2_OR2L5,OR2L2,OR2L5,2,TRUE,TRUE,0.042525765,0.159155905
OR2L2_OR2L8,OR2L2,OR2L8,1,TRUE,FALSE,0.047624815,
OR2L3_OR2L13,OR2L3,OR2L13,2,TRUE,TRUE,0.006235201,0.018518327
OR2L3_OR2L5,OR2L3,OR2L5,2,TRUE,TRUE,0.06786523,0.17153886
OR2L3_OR2L8,OR2L3,OR2L8,1,TRUE,FALSE,0.086287744,
OR2L5_OR2L13,OR2L5,OR2L13,2,TRUE,TRUE,0.003399201,0.052438326
OR2L5_OR2L8,OR2L5,OR2L8,2,TRUE,TRUE,0.070019275,0.177875593
OR2L8_OR2L13,OR2L8,OR2L13,2,TRUE,TRUE,0.013378102,0.05774707
OR2M2_OR2M3,OR2M2,OR2M3,1,TRUE,FALSE,0.094514161,
OR2M2_OR2M4,OR2M2,OR2M4,2,TRUE,TRUE,0.094020434,0.101599343
OR2M2_OR2M5,OR2M2,OR2M5,2,TRUE,TRUE,0.100248165,0.163336068
OR2M2_OR2M7,OR2M2,OR2M7,2,TRUE,TRUE,0.099947244,0.108809195
OR2M2_OR2T1,OR2M2,OR2T1,2,TRUE,TRUE,0.089236014,0.096952684
OR2M2_OR2T10,OR2M2,OR2T10,2,TRUE,TRUE,0.089783087,0.092873439
OR2M2_OR2T11,OR2M2,OR2T11,2,TRUE,TRUE,0.085732102,0.096943438
OR2M2_OR2T12,OR2M2,OR2T12,1,TRUE,FALSE,0.088909544,
OR2M2_OR2T2,OR2M2,OR2T2,1,TRUE,FALSE,0.088649623,
OR2M2_OR2T27,OR2M2,OR2T27,1,TRUE,FALSE,0.093825601,
OR2M2_OR2T29,OR2M2,OR2T29,1,TRUE,FALSE,0.089723572,
OR2M2_OR2T3,OR2M2,OR2T3,1,TRUE,FALSE,0.084850013,
OR2M2_OR2T33,OR2M2,OR2T33,1,TRUE,FALSE,0.090483613,
OR2M2_OR2T34,OR2M2,OR2T34,1,TRUE,FALSE,0.089727536,
OR2M2_OR2T35,OR2M2,OR2T35,1,TRUE,FALSE,0.090723574,
OR2M2_OR2T4,OR2M2,OR2T4,2,TRUE,TRUE,0.0945336,0.098388284
OR2M2_OR2T5,OR2M2,OR2T5,1,TRUE,FALSE,0.089723572,
OR2M2_OR2T6,OR2M2,OR2T6,2,TRUE,TRUE,0.088624902,0.089350976
OR2M2_OR2T8,OR2M2,OR2T8,1,TRUE,FALSE,0.04654796,
OR2M2_OR2V1,OR2M2,OR2V1,2,TRUE,TRUE,0.088787064,0.094717041
OR2M2_OR2V2,OR2M2,OR2V2,2,TRUE,TRUE,0.090162069,0.093247958
OR2M2_OR2Z1,OR2M2,OR2Z1,2,TRUE,TRUE,0.087523699,0.091511428
OR2M3_OR2M4,OR2M3,OR2M4,2,TRUE,TRUE,0.095937714,0.108954147
OR2M3_OR2M5,OR2M3,OR2M5,2,TRUE,TRUE,0.130540013,0.18446815
OR2M3_OR2M7,OR2M3,OR2M7,2,TRUE,TRUE,0.133701026,0.141983151
OR2M3_OR2T1,OR2M3,OR2T1,2,TRUE,TRUE,0.084923305,0.096386574
OR2M3_OR2T10,OR2M3,OR2T10,2,TRUE,TRUE,0.094257824,0.104188301
OR2M3_OR2T11,OR2M3,OR2T11,2,TRUE,TRUE,0.086451277,0.097641438
OR2M3_OR2T12,OR2M3,OR2T12,1,TRUE,FALSE,0.087606095,
OR2M3_OR2T2,OR2M3,OR2T2,1,TRUE,FALSE,0.088224068,
OR2M3_OR2T27,OR2M3,OR2T27,1,TRUE,FALSE,0.088286467,
OR2M3_OR2T29,OR2M3,OR2T29,1,TRUE,FALSE,0.086596817,
OR2M3_OR2T3,OR2M3,OR2T3,1,TRUE,FALSE,0.088006802,
OR2M3_OR2T33,OR2M3,OR2T33,1,TRUE,FALSE,0.087606095,
OR2M3_OR2T34,OR2M3,OR2T34,1,TRUE,FALSE,0.086404905,
OR2M3_OR2T35,OR2M3,OR2T35,1,TRUE,FALSE,0.085683353,
OR2M3_OR2T4,OR2M3,OR2T4,2,TRUE,TRUE,0.088915005,0.091905393
OR2M3_OR2T5,OR2M3,OR2T5,1,TRUE,FALSE,0.086457931,
OR2M3_OR2T6,OR2M3,OR2T6,2,TRUE,TRUE,0.088253111,0.090568319
OR2M3_OR2T8,OR2M3,OR2T8,1,TRUE,FALSE,0.054401234,
OR2M3_OR2V1,OR2M3,OR2V1,2,TRUE,TRUE,0.085878603,0.097806819
OR2M3_OR2V2,OR2M3,OR2V2,2,TRUE,TRUE,0.087071687,0.096902788
OR2M3_OR2Z1,OR2M3,OR2Z1,2,TRUE,TRUE,0.089404039,0.09500239
OR2M4_OR2M5,OR2M4,OR2M5,2,TRUE,TRUE,0.098948479,0.10628891
OR2M4_OR2M7,OR2M4,OR2M7,2,TRUE,TRUE,0.096418194,0.100788362
OR2M4_OR2T1,OR2M4,OR2T1,2,TRUE,TRUE,0.087342493,0.093932651
OR2M4_OR2T10,OR2M4,OR2T10,2,TRUE,TRUE,0.094292693,0.096104607
OR2M4_OR2T11,OR2M4,OR2T11,2,TRUE,TRUE,0.087781101,0.096863575
OR2M4_OR2T12,OR2M4,OR2T12,2,TRUE,TRUE,0.089358613,0.099482127
OR2M4_OR2T2,OR2M4,OR2T2,2,TRUE,TRUE,0.089473695,0.099410772
OR2M4_OR2T27,OR2M4,OR2T27,2,TRUE,TRUE,0.090784542,0.097934268
OR2M4_OR2T29,OR2M4,OR2T29,2,TRUE,TRUE,0.091891006,0.099037655
OR2M4_OR2T3,OR2M4,OR2T3,2,TRUE,TRUE,0.087680161,0.097775578
OR2M4_OR2T33,OR2M4,OR2T33,2,TRUE,TRUE,0.094678901,0.10390956
OR2M4_OR2T34,OR2M4,OR2T34,2,TRUE,TRUE,0.090779901,0.100839071
OR2M4_OR2T35,OR2M4,OR2T35,2,TRUE,TRUE,0.092214316,0.100119874
OR2M4_OR2T4,OR2M4,OR2T4,2,TRUE,TRUE,0.092014752,0.092723317
OR2M4_OR2T5,OR2M4,OR2T5,2,TRUE,TRUE,0.093141004,0.09999112
OR2M4_OR2T6,OR2M4,OR2T6,2,TRUE,TRUE,0.09457019,0.096926466
OR2M4_OR2T8,OR2M4,OR2T8,2,TRUE,TRUE,0.050778989,0.067594163
OR2M4_OR2V1,OR2M4,OR2V1,2,TRUE,TRUE,0.093063526,0.098978229
OR2M4_OR2V2,OR2M4,OR2V2,2,TRUE,TRUE,0.092111908,0.093341425
OR2M4_OR2Z1,OR2M4,OR2Z1,2,TRUE,TRUE,0.090273835,0.092934281
OR2M5_OR2M7,OR2M5,OR2M7,2,TRUE,TRUE,0.135455355,0.133165896
OR2M5_OR2T1,OR2M5,OR2T1,2,TRUE,TRUE,0.09091194,0.090904273
OR2M5_OR2T10,OR2M5,OR2T10,2,TRUE,TRUE,0.098434411,0.107757203
OR2M5_OR2T11,OR2M5,OR2T11,2,TRUE,TRUE,0.089656107,0.121741511
OR2M5_OR2T12,OR2M5,OR2T12,2,TRUE,TRUE,0.092553064,0.151410535
OR2M5_OR2T2,OR2M5,OR2T2,2,TRUE,TRUE,0.088316292,0.15337351
OR2M5_OR2T27,OR2M5,OR2T27,2,TRUE,TRUE,0.091117874,0.151205763
OR2M5_OR2T29,OR2M5,OR2T29,2,TRUE,TRUE,0.091891006,0.145959482
OR2M5_OR2T3,OR2M5,OR2T3,2,TRUE,TRUE,0.088013493,0.147596717
OR2M5_OR2T33,OR2M5,OR2T33,2,TRUE,TRUE,0.092219725,0.150185674
OR2M5_OR2T34,OR2M5,OR2T34,2,TRUE,TRUE,0.092557684,0.146423429
OR2M5_OR2T35,OR2M5,OR2T35,2,TRUE,TRUE,0.091056906,0.139091879
OR2M5_OR2T4,OR2M5,OR2T4,2,TRUE,TRUE,0.091102533,0.108877085
OR2M5_OR2T5,OR2M5,OR2T5,2,TRUE,TRUE,0.091891006,0.141564637
OR2M5_OR2T6,OR2M5,OR2T6,2,TRUE,TRUE,0.09298601,0.100862585
OR2M5_OR2T8,OR2M5,OR2T8,2,TRUE,TRUE,0.057260759,0.153405055
OR2M5_OR2V1,OR2M5,OR2V1,2,TRUE,TRUE,0.092232026,0.102504104
OR2M5_OR2V2,OR2M5,OR2V2,2,TRUE,TRUE,0.092863739,0.110919647
OR2M5_OR2Z1,OR2M5,OR2Z1,2,TRUE,TRUE,0.089450434,0.077469908
OR2M7_OR2T1,OR2M7,OR2T1,2,TRUE,TRUE,0.089134157,0.093362153
OR2M7_OR2T10,OR2M7,OR2T10,2,TRUE,TRUE,0.099743932,0.102908574
OR2M7_OR2T11,OR2M7,OR2T11,2,TRUE,TRUE,0.090237454,0.106695928
OR2M7_OR2T12,OR2M7,OR2T12,2,TRUE,TRUE,0.090816952,0.099225573
OR2M7_OR2T2,OR2M7,OR2T2,2,TRUE,TRUE,0.089691289,0.105902709
OR2M7_OR2T27,OR2M7,OR2T27,2,TRUE,TRUE,0.093243718,0.099546693
OR2M7_OR2T29,OR2M7,OR2T29,2,TRUE,TRUE,0.091891006,0.108943142
OR2M7_OR2T3,OR2M7,OR2T3,2,TRUE,TRUE,0.087680161,0.095102765
OR2M7_OR2T33,OR2M7,OR2T33,2,TRUE,TRUE,0.090816952,0.099494092
OR2M7_OR2T34,OR2M7,OR2T34,2,TRUE,TRUE,0.092557684,0.094186097
OR2M7_OR2T35,OR2M7,OR2T35,2,TRUE,TRUE,0.091056906,0.102785014
OR2M7_OR2T4,OR2M7,OR2T4,2,TRUE,TRUE,0.089324757,0.094598092
OR2M7_OR2T5,OR2M7,OR2T5,2,TRUE,TRUE,0.091891006,0.109025054
OR2M7_OR2T6,OR2M7,OR2T6,2,TRUE,TRUE,0.091041565,0.095185079
OR2M7_OR2T8,OR2M7,OR2T8,2,TRUE,TRUE,0.057597317,0.095052585
OR2M7_OR2V1,OR2M7,OR2V1,2,TRUE,TRUE,0.092563525,0.094091542
OR2M7_OR2V2,OR2M7,OR2V2,2,TRUE,TRUE,0.093486905,0.098842859
OR2M7_OR2Z1,OR2M7,OR2Z1,2,TRUE,TRUE,0.089783773,0.09159632
OR2S2_OR13C2,OR2S2,OR13C2,2,TRUE,TRUE,0.048503749,0.181251973
OR2S2_OR13C3,OR2S2,OR13C3,2,TRUE,TRUE,0.043633677,0.165718719
OR2S2_OR13C4,OR2S2,OR13C4,2,TRUE,TRUE,0.048258774,0.158068582
OR2S2_OR13C5,OR2S2,OR13C5,2,TRUE,TRUE,0.048503749,0.184891939
OR2S2_OR13C8,OR2S2,OR13C8,2,TRUE,TRUE,0.058672588,0.159182087
OR2S2_OR13C9,OR2S2,OR13C9,2,TRUE,TRUE,0.054544445,0.189828098
OR2S2_OR13D1,OR2S2,OR13D1,2,TRUE,TRUE,0.04344818,0.213427112
OR2S2_OR13F1,OR2S2,OR13F1,2,TRUE,TRUE,0.051998209,0.174507245
OR2S2_OR13J1,OR2S2,OR13J1,2,TRUE,TRUE,0.004745904,0.300816745
OR2T10_OR2T11,OR2T10,OR2T11,2,TRUE,TRUE,0.094801128,0.104568742
OR2T10_OR2T12,OR2T10,OR2T12,2,TRUE,TRUE,0.090783089,0.093219094
OR2T10_OR2T27,OR2T10,OR2T27,2,TRUE,TRUE,0.095956624,0.098221056
OR2T10_OR2T29,OR2T10,OR2T29,2,TRUE,TRUE,0.096790858,0.100402586
OR2T10_OR2T33,OR2T10,OR2T33,2,TRUE,TRUE,0.090784542,0.09250626
OR2T10_OR2T34,OR2T10,OR2T34,2,TRUE,TRUE,0.097675204,0.099776469
OR2T10_OR2T35,OR2T10,OR2T35,2,TRUE,TRUE,0.096760795,0.100254655
OR2T10_OR2V1,OR2T10,OR2V1,2,TRUE,TRUE,0.091431782,0.093519382
OR2T10_OR2V2,OR2T10,OR2V2,2,TRUE,TRUE,0.092089184,0.094597913
OR2T10_OR2Z1,OR2T10,OR2Z1,2,TRUE,TRUE,0.091008984,0.090695411
OR2T11_OR2T12,OR2T11,OR2T12,2,TRUE,TRUE,0.0879412,0.100587472
OR2T11_OR2T27,OR2T11,OR2T27,2,TRUE,TRUE,0.098168001,0.106859811
OR2T11_OR2T29,OR2T11,OR2T29,2,TRUE,TRUE,0.091939114,0.102841653
OR2T11_OR2T33,OR2T11,OR2T33,2,TRUE,TRUE,0.086899534,0.098831519
OR2T11_OR2T34,OR2T11,OR2T34,2,TRUE,TRUE,0.096145034,0.106959432
OR2T11_OR2T35,OR2T11,OR2T35,2,TRUE,TRUE,0.091610588,0.101682261
OR2T11_OR2V1,OR2T11,OR2V1,2,TRUE,TRUE,0.08802741,0.095694654
OR2T11_OR2V2,OR2T11,OR2V2,2,TRUE,TRUE,0.090327978,0.101005107
OR2T11_OR2Z1,OR2T11,OR2Z1,2,TRUE,TRUE,0.098783828,0.092334226
OR2T12_OR2T27,OR2T12,OR2T27,1,TRUE,FALSE,0.093004212,
OR2T12_OR2T29,OR2T12,OR2T29,1,TRUE,FALSE,0.092214316,
OR2T12_OR2T33,OR2T12,OR2T33,1,TRUE,FALSE,0.126587778,
OR2T12_OR2T34,OR2T12,OR2T34,1,TRUE,FALSE,0.092240326,
OR2T12_OR2T35,OR2T12,OR2T35,1,TRUE,FALSE,0.093048416,
OR2T12_OR2V1,OR2T12,OR2V1,2,TRUE,TRUE,0.091611139,0.099699661
OR2T12_OR2V2,OR2T12,OR2V2,2,TRUE,TRUE,0.091611139,0.095690489
OR2T12_OR2Z1,OR2T12,OR2Z1,2,TRUE,TRUE,0.088858485,0.092827901
OR2T1_OR2T10,OR2T1,OR2T10,2,TRUE,TRUE,0.089260615,0.091805421
OR2T1_OR2T11,OR2T1,OR2T11,2,TRUE,TRUE,0.085641496,0.096829198
OR2T1_OR2T12,OR2T1,OR2T12,2,TRUE,TRUE,0.08775916,0.095159724
OR2T1_OR2T2,OR2T1,OR2T2,2,TRUE,TRUE,0.088141173,0.095592111
OR2T1_OR2T27,OR2T1,OR2T27,2,TRUE,TRUE,0.09042424,0.09655045
OR2T1_OR2T29,OR2T1,OR2T29,2,TRUE,TRUE,0.090695798,0.09592545
OR2T1_OR2T3,OR2T1,OR2T3,2,TRUE,TRUE,0.084992751,0.093237169
OR2T1_OR2T33,OR2T1,OR2T33,2,TRUE,TRUE,0.087343775,0.093933091
OR2T1_OR2T34,OR2T1,OR2T34,2,TRUE,TRUE,0.089536935,0.093543984
OR2T1_OR2T35,OR2T1,OR2T35,2,TRUE,TRUE,0.090887204,0.096006796
OR2T1_OR2T4,OR2T1,OR2T4,2,TRUE,TRUE,0.089890242,0.093918011
OR2T1_OR2T5,OR2T1,OR2T5,2,TRUE,TRUE,0.090695798,0.09592545
OR2T1_OR2T6,OR2T1,OR2T6,2,TRUE,TRUE,0.091317095,0.096679397
OR2T1_OR2T8,OR2T1,OR2T8,2,TRUE,TRUE,0.046020385,0.058383517
OR2T1_OR2V1,OR2T1,OR2V1,2,TRUE,TRUE,0.086817242,0.093220256
OR2T1_OR2V2,OR2T1,OR2V2,2,TRUE,TRUE,0.088595018,0.091489814
OR2T1_OR2Z1,OR2T1,OR2Z1,2,TRUE,TRUE,0.085516296,0.088856861
OR2T27_OR2T29,OR2T27,OR2T29,1,TRUE,FALSE,0.093586378,
OR2T27_OR2T33,OR2T27,OR2T33,1,TRUE,FALSE,0.094161622,
OR2T27_OR2T34,OR2T27,OR2T34,1,TRUE,FALSE,0.094061211,
OR2T27_OR2T35,OR2T27,OR2T35,1,TRUE,FALSE,0.095862679,
OR2T27_OR2V1,OR2T27,OR2V1,2,TRUE,TRUE,0.091625787,0.099850714
OR2T27_OR2V2,OR2T27,OR2V2,2,TRUE,TRUE,0.094845645,0.100127056
OR2T27_OR2Z1,OR2T27,OR2Z1,2,TRUE,TRUE,0.090234064,0.0942614
OR2T29_OR2T33,OR2T29,OR2T33,1,TRUE,FALSE,0.092214316,
OR2T29_OR2T34,OR2T29,OR2T34,1,TRUE,FALSE,0.095405899,
OR2T29_OR2T35,OR2T29,OR2T35,1,TRUE,FALSE,0.094071724,
OR2T29_OR2V1,OR2T29,OR2V1,2,TRUE,TRUE,0.094108477,0.103295982
OR2T29_OR2V2,OR2T29,OR2V2,2,TRUE,TRUE,0.094108477,0.100725651
OR2T29_OR2Z1,OR2T29,OR2Z1,2,TRUE,TRUE,0.089395285,0.095547386
OR2T2_OR2T10,OR2T2,OR2T10,2,TRUE,TRUE,0.095520653,0.099706344
OR2T2_OR2T11,OR2T2,OR2T11,2,TRUE,TRUE,0.09390828,0.102098927
OR2T2_OR2T12,OR2T2,OR2T12,1,TRUE,FALSE,0.089150384,
OR2T2_OR2T27,OR2T2,OR2T27,1,TRUE,FALSE,0.096414201,
OR2T2_OR2T29,OR2T2,OR2T29,1,TRUE,FALSE,0.091325693,
OR2T2_OR2T3,OR2T2,OR2T3,1,TRUE,FALSE,0.093201764,
OR2T2_OR2T33,OR2T2,OR2T33,1,TRUE,FALSE,0.090307795,
OR2T2_OR2T34,OR2T2,OR2T34,1,TRUE,FALSE,0.093161315,
OR2T2_OR2T35,OR2T2,OR2T35,1,TRUE,FALSE,0.127664655,
OR2T2_OR2T4,OR2T2,OR2T4,2,TRUE,TRUE,0.089479916,0.10472548
OR2T2_OR2T5,OR2T2,OR2T5,1,TRUE,FALSE,0.094298758,
OR2T2_OR2T6,OR2T2,OR2T6,2,TRUE,TRUE,0.091028288,0.100113712
OR2T2_OR2T8,OR2T2,OR2T8,1,TRUE,FALSE,0.044878978,
OR2T2_OR2V1,OR2T2,OR2V1,2,TRUE,TRUE,0.086041033,0.098583095
OR2T2_OR2V2,OR2T2,OR2V2,2,TRUE,TRUE,0.087628335,0.095496759
OR2T2_OR2Z1,OR2T2,OR2Z1,2,TRUE,TRUE,0.09154547,0.092411235
OR2T33_OR2T34,OR2T33,OR2T34,1,TRUE,FALSE,0.090295881,
OR2T33_OR2T35,OR2T33,OR2T35,1,TRUE,FALSE,0.093048416,
OR2T33_OR2V1,OR2T33,OR2V1,2,TRUE,TRUE,0.095514759,0.102345318
OR2T33_OR2V2,OR2T33,OR2V2,2,TRUE,TRUE,0.091277808,0.096698791
OR2T33_OR2Z1,OR2T33,OR2Z1,2,TRUE,TRUE,0.089691818,0.092827901
OR2T34_OR2T35,OR2T34,OR2T35,1,TRUE,FALSE,0.093039982,
OR2T34_OR2V1,OR2T34,OR2V1,2,TRUE,TRUE,0.092554227,0.098879963
OR2T34_OR2V2,OR2T34,OR2V2,2,TRUE,TRUE,0.09052711,0.095828757
OR2T34_OR2Z1,OR2T34,OR2Z1,2,TRUE,TRUE,0.089300156,0.093026385
OR2T35_OR2V1,OR2T35,OR2V1,2,TRUE,TRUE,0.089559436,0.097963385
OR2T35_OR2V2,OR2T35,OR2V2,2,TRUE,TRUE,0.090035625,0.095497526
OR2T35_OR2Z1,OR2T35,OR2Z1,2,TRUE,TRUE,0.088484675,0.092828676
OR2T3_OR2T10,OR2T3,OR2T10,2,TRUE,TRUE,0.094559319,0.09850464
OR2T3_OR2T11,OR2T3,OR2T11,2,TRUE,TRUE,0.098259643,0.103759259
OR2T3_OR2T12,OR2T3,OR2T12,1,TRUE,FALSE,0.087362804,
OR2T3_OR2T27,OR2T3,OR2T27,1,TRUE,FALSE,0.090743214,
OR2T3_OR2T29,OR2T3,OR2T29,1,TRUE,FALSE,0.090778381,
OR2T3_OR2T33,OR2T3,OR2T33,1,TRUE,FALSE,0.087362804,
OR2T3_OR2T34,OR2T3,OR2T34,1,TRUE,FALSE,0.123658381,
OR2T3_OR2T35,OR2T3,OR2T35,1,TRUE,FALSE,0.091077715,
OR2T3_OR2T4,OR2T3,OR2T4,2,TRUE,TRUE,0.086487316,0.104738683
OR2T3_OR2T5,OR2T3,OR2T5,1,TRUE,FALSE,0.090062201,
OR2T3_OR2T6,OR2T3,OR2T6,2,TRUE,TRUE,0.086906053,0.097934127
OR2T3_OR2T8,OR2T3,OR2T8,1,TRUE,FALSE,0.044907123,
OR2T3_OR2V1,OR2T3,OR2V1,2,TRUE,TRUE,0.086426705,0.097473182
OR2T3_OR2V2,OR2T3,OR2V2,2,TRUE,TRUE,0.086042449,0.094213173
OR2T3_OR2Z1,OR2T3,OR2Z1,2,TRUE,TRUE,0.089308679,0.091656476
OR2T4_OR2T10,OR2T4,OR2T10,2,TRUE,TRUE,0.090614833,0.094660774
OR2T4_OR2T11,OR2T4,OR2T11,2,TRUE,TRUE,0.085641496,0.102601014
OR2T4_OR2T12,OR2T4,OR2T12,2,TRUE,TRUE,0.08932621,0.093928449
OR2T4_OR2T27,OR2T4,OR2T27,2,TRUE,TRUE,0.090941951,0.106664307
OR2T4_OR2T29,OR2T4,OR2T29,2,TRUE,TRUE,0.095635429,0.107801348
